name,rating,type
Johnnie Walker Gold Label Reserve,8.6,Bourbon
High West American Prairie Reserve,8.6,Wheat Whiskey
High West American Prairie Reserve,8.6,Peated Single Malt
Kavalan Ex-Bourbon Oak Single Malt,8.6,Blended
Kavalan Classic Single Malt Whisky,8.6,Single Malt
Michter's US*1 Single Barrel Straight Rye,8.6,Rye
Michter's US*1 Small Batch Bourbon,8.6,Blended
Corner Creek Bourbon,8.6,Single Malt
The Macallan Fine Oak 15 Year,8.6,Single Malt
Highland Park 15 Year,8.6,Canadian
Connemara Cask Strength Peated Single Malt,8.6,Bourbon
Jameson Gold Reserve,8.6,Blended
Dalmore 15 Year,8.6,Single Malt
Dalmore 15 Year,8.6,Blended
Monkey Shoulder,8.6,Blended
Glenfiddich 12 Year,8.6,Peated Blend
Glenfiddich 15 Year Solera Reserve,8.6,Rye
Jim Beam Rye,8.6,Rye
Old Grand-Dad 114 Bourbon,8.6,Bourbon
Ancient Ancient Age 10 Star,8.6,Single Malt
The Glenlivet 15 Year French Oak Reserve,8.6,Bourbon
James E. Pepper 1776 Straight Rye,8.6,Bourbon
Nine Square Rye,8.6,Single Malt
Aberlour 12 Year Double Cask Matured,8.6,Single Malt
Aberlour 12 Year Double Cask Matured,8.6,Single Malt
Oban Distillers Edition,8.6,Peated Blend
Cragganmore 12 Year ,8.6,Blended
Bowmore 15 Year,8.6,Single Malt
Bulleit Bourbon,8.6,Bourbon
Mackinlay's Shackleton Rare Old Highland Malt,8.6,Bourbon
TINCUP Straight Rye,8.5,Canadian
Partida Single Barrel Reposado Tequila,8.5,Tennessee
Old Forester Single Barrel Bourbon 100 Proof,8.5,Single Malt
Bardstown Bourbon Company The Prisoner Straight Bourbon,8.5,Blended
Larceny Barrel Proof Bourbon Batch A120,8.5,Peated Blend
Larceny Barrel Proof Bourbon Batch A120,8.5,Single Malt
Tequila El Mayor Cristalino,8.5,Single Malt
Rock Island Blended Malt,8.5,Single Malt
Blaum Bros. Straight Rye Whiskey,8.5,Peated Single Malt
Westland Barley Series Pilsen Single Cask No. 2508,8.5,Single Malt
The Gauldrons Blended Malt (Batch 4),8.5,Single Malt
Camus VSOP Cognac ,8.5,Single Malt
Whitley Neill Rhubarb & Ginger Gin,8.5,Single Malt
Lord Elcho 15 Year Blended Whisky,8.5,Rye
Tenjaku Japanese Whisky,8.5,Peated Single Malt
De Luze VS Cognac,8.5,Blended
De Luze VS Cognac,8.5,Blended
Penelope Four Grain Bourbon Batch #1,8.5,Canadian
Red Soles Stillhouse California Brandy,8.5,Canadian
Pendray's Nebbiolo Grappa,8.5,Bourbon
Barrow's Intense Ginger Liqueur,8.5,Bourbon
Coopers' Craft Barrel Reserve Straight Bourbon,8.5,Bourbon
Old Forester Rye,8.5,Bourbon
Roulaison Overproof Rum,8.5,Peated Single Malt
Jameson Caskmates Beau's Edition,8.5,Rye
Daftmill 2006 Summer Batch Release (UK),8.5,Bourbon
Warbringer Mesquite Smoked Southwest Bourbon,8.5,Coffee Liqueurs
Warbringer Mesquite Smoked Southwest Bourbon,8.5,Single Malt
HINE Bonneuil 2008,8.5,Tequila Añejo
Disaronno,8.5,Cognac
Tormore 13 Year Discovery (Gordon & Macphail),8.5,Coffee Liqueurs
J.P. Wiser's Alumni Whisky Series Guy Lafleur,8.5,Fruit Liqueurs
Fukano 6000,8.5,Rye
Cappelletti Amaro Sfumato Rabarbaro,8.5,Bourbon
Aerstone Sea Cask 10 Year,8.5,Bourbon
Malfy Gin Con Arancia,8.5,Single Malt
The Glenrothes 12 Year,8.5,Eau-de-Vie
The Lakes Gin,8.5,Cognac
The Lakes Gin,8.5,Bourbon
Old Pulteney 2006,8.5,Nut Liqueurs
Virginia Distillery Co. Chardonnay Cask Finished Virginia-Highland Whisky ,8.5,Aged Rum
Basil Hayden's Two By Two Rye,8.5,Barrel-Aged Gin
Glen Spey 1995 Connoisseurs Choice (Gordon & MacPhail),8.5,Aged Rum
Kurayoshi 8 Year ,8.5,Modern Gin
Big Peat Fèis Ìle 2018,8.5,Blended
Scallywag 10 Year,8.5,Rye
Knob Creek Cask Strength Straight Rye,8.5,Amaro
Minor Case Straight Rye Sherry Cask Finished,8.5,Tennessee
Ketel One Botanical Peach & Orange Blossom,8.5,Other Whiskey
Ketel One Botanical Peach & Orange Blossom,8.5,Rye
Stoli Cucumber,8.5,Dark Rum
The Epicurean Cask Strength Glasgow Edition,8.5,Blended
"Lost Spirits Abomination ""Crying of the Puma""",8.5,Bourbon
Rutte Oude Graanjenever,8.5,American Single Malt
Balcones Texas Rye 100 Proof,8.5,Bourbon
The Sexton Single Malt,8.5,Single Malt
Big Peat Christmas 2017,8.5,Blended Malt
Wa Bi Gin,8.5,Rye
Cascade Alchemy Vodka,8.5,Bourbon
Crater Lake Hazelnut Espresso Vodka,8.5,Flavored Whiskey
Crater Lake Hazelnut Espresso Vodka,8.5,Rye
Hennessy Master Blender's Selection N° 2,8.5,Aged Rum
Absolut Mandrin,8.5,Single Malt
Nemiroff Honey Pepper Vodka,8.5,Rye
Redemption Barrel Proof 10 Year High-Rye Bourbon (2017 Edition),8.5,Flavored Vodka
Smirnoff No. 21 Vodka,8.5,Peated Blend
Teeling Brabazon Single Malt Series 2,8.5,Blended American Whiskey
Russian Standard Platinum,8.5,Modern Gin
Grey Goose Vodka,8.5,Blended
Laird's Straight Applejack 86,8.5,American Single Malt
Copper & Kings Old Tom Gin,8.5,Modern Gin
Copper & Kings Old Tom Gin,8.5,Peated Single Malt
Lohin McKinnon Single Malt,8.5,Modern Gin
High River Canadian Whisky,8.5,Bourbon
Roe & Co Blended Irish Whiskey,8.5,Unflavored Vodka
Tipperary Knockmealdowns 10 Year,8.5,Gold Rum
Rhetoric 23 Year Bourbon,8.5,Unflavored Vodka
Crown Royal Noble Collection Wine Barrel Finish,8.5,Barrel-Aged Vodka
Bond & Lillard Kentucky Straight Bourbon,8.5,Single Grain
Woodford Reserve Kentucky Derby 143,8.5,Single Grain
Siempre Tequila Plata,8.5,Aged Rum
Tom's Town Pendergast's Royal Gold Bourbon,8.5,Modern Gin
Tom's Town Pendergast's Royal Gold Bourbon,8.5,Single Malt
St. Augustine Port Finished Bourbon,8.5,Other Whiskey
Bushmills Red Bush,8.5,Aged Rum
Stirk's Gin Oak Barrel Finished,8.5,Flavored Gin
Headframe Spirits Destroying Angel,8.5,Mezcal Joven
A & G Michigan Brandy Reserve,8.5,Distilled Gin
Glen Grant 18 Year,8.5,Tequila Reposado
Pasote Tequila Añejo,8.5,Bourbon
Black Coral Spiced Rum,8.5,Rye
Lee Spirits Barreled Gin,8.5,Silver Rum
Trouvadore 15 Year Rum,8.5,Rye
Trouvadore 15 Year Rum,8.5,Cognac
Old Forester 1920 Prohibition Style,8.5,Cognac
Whoop & Holler American Whisky 28 Year,8.5,Bourbon
Spirit of Texas Pfluger Single Malt Whiskey,8.5,Aged Rum
Bols Genever,8.5,Single Malt
1792 High Rye Bourbon,8.5,Aged Rum
Glenfiddich IPA Experiment,8.5,Aged Rum
Gibson’s Finest 100th Grey Cup Limited Edition ,8.5,Barrel-Aged Gin
DH Krahn Gin,8.5,Flavored Whiskey
Loch Lomond 18 Year ,8.5,American Brandy
Blaum Bros. Oak Reserve Gin (Batch 1),8.5,London Dry Gin
Blaum Bros. Oak Reserve Gin (Batch 1),8.5,Modern Gin
Sonoma County Distilling Co. Cherrywood Rye Whiskey (Batch #2),8.5,White
Chivas Regal Mizunara,8.5,Modern Gin
Nikka Miyagikyo Single Malt,8.5,Rye
The Rum Society No. 62,8.5,London Dry Gin
Tullamore D.E.W. 14 Year Single Malt,8.5,Distilled Gin
Big Spring Spirits Barrel-Aged Rum,8.5,Flavored Whiskey
Rock Rose Gin,8.5,White
The London No. 1 Original Blue Gin,8.5,Rye
Stalk & Barrel Blue Blend,8.5,London Dry Gin
Wicked Dolphin Brewer’s Series Double Barrel-Cigar City,8.5,Distilled Gin
Wicked Dolphin Brewer’s Series Double Barrel-Cigar City,8.5,Rye
Kimo Sabe Mezcal Reposado: Rubedo,8.5,Distilled Gin
Citadelle Gin,8.5,Spiced Rum
Tanqueray Rangpur Gin,8.5,Distilled Gin
Ichiro's Malt & Grain,8.5,Compound Gin
Two Brewers Yukon Single Malt (Release 1) ,8.5,Single Malt
Darnley's View London Dry Gin,8.5,Eau-de-Vie
Stonecutter Single Barrel Gin,8.5,Peated Single Malt
Victoria Gin,8.5,White
Christian Brothers Sacred Bond Brandy,8.5,Other Whiskey
Caldera Hurricane 5 Blended Whisky,8.5,Modern Gin
Caldera Hurricane 5 Blended Whisky,8.5,London Dry Gin
Fremont Mischief Gin,8.5,Modern Gin
3 Howls Good Old Fashioned Gin,8.5,Modern Gin
Maggie's Farm Airline Overproof Rum,8.5,Old Tom Gin
Clyde May's Special Reserve Whiskey,8.5,Modern Gin
Havana Club Añejo Blanco,8.5,Other Whiskey
"Nikka Super ""Revival"" Limited Edition Blended Whisky",8.5,Bourbon
Copper & Kings Cr&ftwerk 3 Floyds,8.5,Modern Gin
Woodford Reserve Kentucky Derby 142,8.5,Modern Gin
Finger Lakes Distilling Pear Brandy,8.5,Single Malt
Finlaggan Cask Strength Islay Single Malt,8.5,Silver Rum
Finlaggan Cask Strength Islay Single Malt,8.5,Rye
Catoctin Creek Kings Mountain American Malt Whisky,8.5,Blended
Mosquito Fleet Rum,8.5,Other Whiskey
New England Distilling Eight Bells Rum,8.5,Flavored Whiskey
Centennial Limited Edition Canadian Whisky,8.5,American Brandy
McKenzie Bourbon ,8.5,American Brandy
Mackmyra Svensk Rök,8.5,Single Malt
Mackmyra Brukswhisky,8.5,Single Malt
Medley Brothers Kentucky Straight Bourbon Whiskey,8.5,Silver Rum
Cardhu 15 Year,8.5,Other Whiskey
Arta Tequila Silver,8.5,Single Malt
Arta Tequila Silver,8.5,White
Sonoma County Distilling Co. West of Kentucky Bourbon No. 1,8.5,Single Malt
Nahmias et Fils Mahia Fig Brandy,8.5,Herbal/Spice Liqueurs
Hochstadter's Slow & Low 100 Proof Rock & Rye,8.5,Spiced Rum
Samaroli Rum Fiji 2001,8.5,Single Malt
Deanston 18 Year,8.5,Tequila Blanco
The Gifted Horse American Whiskey ,8.5,Other Brandy
Mezcales de Leyenda Guerrero,8.5,White
Redemption Barrel Proof 8 Year Straight Rye,8.5,Peated Single Malt
Mezcal Gracias a Dios Espadín Joven ,8.5,Mezcal Reposado
Turley Mill Single-Barrel Cask-Strength Straight Rye ,8.5,American Brandy
Turley Mill Single-Barrel Cask-Strength Straight Rye ,8.5,Other Brandy
Nomad Outland Blended Whisky,8.5,Single Malt
Dark Northern Straight Rye Whiskey,8.5,Gold Rum
William Lawson's 13 Year ,8.5,Rye
Bayou White Rum,8.5,American Single Malt
Wigle Organic Pennsylvania Bourbon,8.5,Aged Rum
Beenleigh Double-Barrel 5 Year Rum,8.5,Tequila Reposado
Trail's End Bourbon,8.5,Tequila Blanco
Dos Armadillos Tequila Plata ,8.5,Wheat Whiskey
Mezcal Mala Idea Cuishe Silvestre,8.5,Single Grain
The Deveron 12 Year,8.5,Cognac
The Deveron 12 Year,8.5,Gold Rum
Doorly's Macaw White Rum,8.5,Spiced Rum
Tequila Chamucos Blanco Especial ,8.5,Calvados
Highland 1995 20 Year (The Exclusive Malts),8.5,Canadian
Mosswood Apple-Brandy-Aged American Light Whiskey,8.5,Bourbon
El Decreto Tequila Reposado ,8.5,Silver Rum
Yaguara Cachaça Blue,8.5,Spiced Rum
Vizcaya Rum VXOP Cask No. 21,8.5,Silver Rum
Flor de Caña Extra Seco 4 Rum,8.5,Silver Rum
Cacique Ron Extra Añejo 500 Rum,8.5,Navy Rum
Hennessy Privilège VSOP Cognac,8.5,Silver Rum
Hennessy Privilège VSOP Cognac,8.5,Gold Rum
Jefferson’s Reserve Groth Reserve Cask Finish,8.5,Aged Rum
Plantation Rum Panama 2000 ,8.5,Silver Rum
Somerset Cider Brandy 10 Year,8.5,Gold Rum
Brugal Añejo Rum,8.5,Aged Rum
Hamilton Jamaican Pot Still Black Rum,8.5,Aged Rum
Flor de Caña Gran Reserva 7 Rum,8.5,Aged Rum
Duquesne Rhum Blanc,8.5,Rhum Agricole Vieux
Ron Centenario 20 Años Fundación Rum,8.5,Aged Rum
Denizen Aged White Rum,8.5,Cognac
Chairman's Reserve Spiced Rum,8.5,Pisco 
Chairman's Reserve Spiced Rum,8.5,Cognac
Cachaça Velho Barreiro Tradicional,8.5,Tequila Extra Añejo
Below Deck Silver Rum,8.5,Mezcal Joven
Havana Club Añejo Reserva Rum,8.5,Tequila Blanco
Sergeant Classick Gold Hawaiian Rum,8.5,Tequila Añejo
Busted Barrel Dark Rum,8.5,Tequila Añejo
Blackwell Rum ,8.5,Tequila Añejo
Brugal 1888 Rum,8.5,Mezcal Joven
Harvest Spirits Cornelius Applejack,8.5,Tequila Blanco
Dutch's Spirits Peach Brandy,8.5,Tequila Reposado
Paul Beau VS Grande Champagne Cognac,8.5,Tequila Añejo
Paul Beau VS Grande Champagne Cognac,8.5,Tequila Reposado
Cognac Paul Giraud VSOP,8.5,Tequila Extra Añejo
Domaine du Manoir de Montreuil Réserve,8.5,Tequila Blanco
Macchu Pisco,8.5,Tequila Añejo
Pierre Ferrand Original Formula 1840 Cognac,8.5,Mezcal Joven
Tequila Orgullo Pueblo Viejo Reposado,8.5,Tequila Blanco
Tequila 1921 Reposado,8.5,Tequila Añejo
La Venenosa Sierra Raicilla (Black Label) ,8.5,Tequila Blanco
El Buho Mezcal,8.5,Pisco 
Tequila Herradura Colección de la Casa Reserva 2013 Cognac Cask Finish Reposado,8.5,Other Whiskey
Calle 23 Tequila Añejo,8.5,Blended
Calle 23 Tequila Añejo,8.5,Peated Single Malt
Calle 23 Tequila Blanco,8.5,Spiced Rum
Corralejo Silver Tequila ,8.5,Dark Rum
"Tequila Ocho Reposado ""Los Fresnos"" 2013",8.5,Single Malt
"Tequila Ocho Plata ""Los Fresnos"" 2013",8.5,Blended
Purasangre Reposado Tequila,8.5,Bourbon
Tariquet Bas-Armagnac VSOP,8.5,Dark Rum
Stranahan's Diamond Peak,8.5,Single Malt
Cooperstown Distillery Classic American Whiskey,8.5,Bourbon
Cooperstown Distillery Beanball Bourbon,8.5,Tequila Blanco
Snake River Stampede 100 Year Anniversary,8.5,Blended
Snake River Stampede 100 Year Anniversary,8.5,Blended
George Washington Single Malt Whisky Limited Edition,8.5,Bourbon
Scallywag Blended Malt,8.5,Single Malt
Tequila Pueblo Viejo Reposado ,8.5,White
Pusser's Rum 15 Year (DISCONTINUED),8.5,Blended Malt
Rock Town Arkansas Rye,8.5,Peated Single Malt
Skipper Demerara Rum,8.5,Peated Single Malt
Black Bull 21 Year (Duncan Taylor),8.5,Blended
Five & 20 Bourbon (SB)2BW,8.5,Rye
St. Petersburg Distillery Old St. Pete Rum & Spice,8.5,Bourbon
St. Petersburg Distillery Oak and Palm Coconut Rum,8.5,Peated Blend
St. Petersburg Distillery Oak and Palm Coconut Rum,8.5,Bourbon
Teeling Single Malt Irish Whiskey,8.5,American Single Malt
Spirit of America Bourbon,8.5,Other Whiskey
Paul John Brilliance Single Malt,8.5,Bourbon
"Booker's Bourbon Batch 2015-04 ""Oven Buster Batch""",8.5,Peated Single Malt
Benromach Sassicaia Wood Finish 2007,8.5,Bourbon
BenRiach 15 Year Dark Rum Finish,8.5,Other Whiskey
Leopold Bros. Michigan Cherry Whiskey,8.5,Single Malt
Redlands Estate New Malt,8.5,Bourbon
11 Wells Wheat Whiskey,8.5,Single Malt
Barrell Bourbon Batch 004,8.5,Rye
Barrell Bourbon Batch 004,8.5,Peated Single Malt
Rieger's Kansas City Whiskey,8.5,Single Malt
Highland Park Ambassador's Choice 10 Year,8.5,Single Malt
Talisker Skye,8.5,Blended
Jameson Rarest Vintage Reserve (2009 Release),8.5,Rye
Royal Salute 21 Year The Diamond Tribute,8.5,Single Malt
Blood Oath Bourbon Pact No. 1,8.5,Other Whiskey
Forty Creek Confederation Oak Reserve,8.5,White
Swift Single Malt Texas Whiskey,8.5,Rye
Tomatin 30 Year ,8.5,Rye
Balblair 2003 1st Release ,8.5,Bourbon
Balblair 2003 1st Release ,8.5,Blended
Corsair Oatrage,8.5,Bourbon
New England Distilling Gunpowder Rye,8.5,Canadian
Pinckney Bend Rye and Rested American Whiskey,8.5,Bourbon
Jim Beam Signature Craft Soft Red Wheat Bourbon 11 Year,8.5,Peated Single Malt
Silver Coyote Pure Malt Whiskey,8.5,Rye
Laphroaig PX Cask,8.5,Peated Single Malt
Twelve Five Rye,8.5,Bourbon
High West Silver Whiskey OMG Rye,8.5,White
Ranger Creek Rimfire Mesquite Smoked Texas Single Malt,8.5,Rye
Rough Rider Bull Moose 3 Barrel Rye ,8.5,Bourbon
Rough Rider Bull Moose 3 Barrel Rye ,8.5,Single Malt
Glenfiddich The Original,8.5,Single Malt
Glen Moray 12 Year,8.5,Single Malt
Longrow Peated ,8.5,Single Malt
Mortlach 18 Year,8.5,Blended
Dry Fly Straight Washington Wheat Whiskey,8.5,Canadian
Rough Rider Straight Bourbon,8.5,Single Malt
Collingwood Rye 21 Year ,8.5,Bourbon
Koval Single Barrel Bourbon,8.5,Bourbon
Sonoma County Distilling Co. 2nd Chance Wheat Whiskey,8.5,Single Malt
Benromach Cask Strength 2003,8.5,Single Malt
Benromach Cask Strength 2003,8.5,Blended
Bastille 1789 Blended Whisky,8.5,Tennessee
Glen Grant 16 Year,8.5,Bourbon
Yellow Rose Straight Rye Whiskey,8.5,Bourbon
Powers Gold Label ,8.5,Other Whiskey
Speyburn 10 Year,8.5,Blended
Arran Sauternes Cask Finish Single Malt,8.5,Blended
Masterson's Straight Barley Whiskey 10 Year,8.5,Bourbon
Abraham Bowman Port Finished Bourbon,8.5,Peated Single Malt
The Irishman Founder's Reserve,8.5,Peated Single Malt
Ichiro's Malt Chichibu The First,8.5,Single Malt
Ichiro's Malt Chichibu The First,8.5,Single Malt
Tullamore D.E.W. Phoenix,8.5,Single Malt
2 Gingers ,8.5,Peated Single Malt
Cutty Sark Prohibition Edition,8.5,Peated Single Malt
Angel's Envy Rye Finished in Caribbean Rum Casks,8.5,Rye
Wild Turkey Rye,8.5,Blended
Old Forester Classic 86 Proof,8.5,Blended
Brenne French Single Malt Whisky,8.5,Canadian
"Ezra Brooks ""Ezra B."" 12 Year Single Barrel Bourbon",8.5,Bourbon
Hudson Four Grain Bourbon,8.5,Peated Blend
Aberlour 15 Year Select Cask Reserve,8.5,Peated Blend
Aberlour 15 Year Select Cask Reserve,8.5,Single Malt
The Macallan Fine Oak 10 Year,8.5,Bourbon
Penderyn Madeira ,8.5,Bourbon
Johnnie Walker Double Black,8.5,Rye
Dewar's 12 Year The Ancestor,8.5,American Single Malt
Auchentoshan 12 Year,8.5,Bourbon
Ancient Ancient Age 10 Year,8.5,Bourbon
Jefferson's Very Small Batch Bourbon,8.5,Dark Rum
J.P. Wiser's Small Batch Canadian Whisky,8.5,Single Malt
Jack Daniel's Old No. 7,8.5,Blended American Whiskey
anCnoc 12 Year,8.5,Bourbon
anCnoc 12 Year,8.5,Flavored Gin
Famous Grouse,8.5,Distilled Gin
Isle of Skye 8 Year,8.5,Single Malt
Glenmorangie Quinta Ruban 12 Year,8.5,Single Malt
The Glenlivet 12 Year,8.5,Bourbon
Teaninich Flora & Fauna 10 Year,8.5,Single Malt
Jura Superstition,8.5,Amaro
Glenmorangie The Original 10 Year,8.5,Cognac
Glenkinchie Distillers Edition,8.5,Flavored Gin
Glen Elgin 12 Year ,8.5,Blended Malt
Amrut Single Malt,8.5,Peated Single Malt
Amrut Single Malt,8.5,Bourbon
FEW Rye,8.5,Other Whiskey
Port Charlotte PC10 Tro Na Linntean,8.5,Barrel-Aged Gin
Powers Special Reserve 12 Year,8.5,Bourbon
Bushmills Black Bush,8.5,Blended Malt
Crown Royal Limited Edition,8.5,Flavored Vodka
Alberta Springs 10 Year,8.5,Genever
Woodford Reserve Bourbon,8.5,Single Malt
Jim Beam Black Label Double Aged 8 Year,8.5,Other Whiskey
Evan Williams Black Label,8.5,Rye
Old Forester Single Barrel Bourbon Barrel Strength,8.4,Single Malt
Old Forester Single Barrel Bourbon Barrel Strength,8.4,Single Malt
Arran Master of Distilling II The Man with the Golden Glass,8.4,Blended Malt
Templeton Rye Maple Cask Finish,8.4,Blended Malt
Knob Creek Quarter Oak,8.4,Blended
Caffè Borghetti Espresso Liqueur,8.4,Flavored Vodka
GlenAllachie 10 Year Port Wood Finish,8.4,Unflavored Vodka
Expresiones del Corazón Sazerac Rye Añejo (2019 Release),8.4,Unflavored Vodka
Frapin 1270 Grande Champagne Cognac,8.4,Rye
Copper & Kings Destillaré Intense Café ,8.4,Peated Single Malt
Casa D’Aristi Huana Mayan Liqueur,8.4,Peated Single Malt
Basil Hayden's Caribbean Reserve Rye,8.4,Unflavored Vodka
Basil Hayden's Caribbean Reserve Rye,8.4,Single Malt
Blaum Bros. Straight Bourbon ,8.4,Sotol Blanco
Deadwood Tumblin' Dice 3 Year Straight Bourbon,8.4,Peated Single Malt
Balblair 12 Year,8.4,Peated Single Malt
Willow Creek Pear Brandy,8.4,Bourbon
Courvoisier Sherry Cask Finish ,8.4,Single Malt
Old Fourth Distillery Bottled in Bond Straight Bourbon ,8.4,Bourbon
Cardinal Spirits Nocino,8.4,Fruit Liqueurs
Virago Ruby Port Cask Finished Rum,8.4,Bourbon
Copper & Kings The Ninth. A Symphony in Orange,8.4,Cognac
HH Bespoke Rum,8.4,Corn
HH Bespoke Rum,8.4,Wheat Whiskey
Shot Tower American Dry Gin,8.4,Gold Rum
Barrell Craft Spirits Dovetail,8.4,Canadian
Knob Creek Twice Barreled Rye,8.4,Peated Single Malt
Amaro Lucano,8.4,Bourbon
Jack Daniel's Tennessee Tasters' Selection Reunion Barrel #1,8.4,Other Whiskey
FEW American Whiskey,8.4,Bourbon
Sagamore Spirit Cognac Finish ,8.4,White
Papa's Pilar Bourbon Barrel Finished Dark Rum 95 Proof,8.4,Genever
Proper No. Twelve Irish Whiskey,8.4,Blended
Jim Beam Repeal Batch,8.4,Canadian
Jim Beam Repeal Batch,8.4,Other Whiskey
Peach Street American Single Malt ,8.4,American Single Malt
Michter's US*1 Toasted Barrel Bourbon (2018 Release),8.4,Peated Single Malt
The GlenAllachie 12 Year,8.4,Peated Single Malt
Kurayoshi Pure Malt Whisky,8.4,Other Whiskey
District Made Straight Rye,8.4,London Dry Gin
Wyoming Whiskey Steamboat ,8.4,Modern Gin
Tamworth Distilling Eau de Musc,8.4,London Dry Gin
Heaven's Door Straight Rye Whiskey,8.4,American Single Malt
Don Pancho Origenes Reserva 8 Year,8.4,White
The Glenlivet Code,8.4,Blended
The Glenlivet Code,8.4,Barrel-Aged Gin
Templeton Rye 6 Year,8.4,Modern Gin
Hangar 1 Rosé,8.4,London Dry Gin
Johnnie Walker Black Label: The Jane Walker Edition,8.4,Gold Rum
Redwood Empire American Whiskey,8.4,Single Malt
Kozue Gin,8.4,American Brandy
The Dead Rabbit Irish Whiskey,8.4,Gold Rum
Deerhammer Port Cask Finish,8.4,Single Malt
Conncullin Irish Gin,8.4,American Brandy
Arran The Devil's Punch Bowl Chapter II Angels and Devils,8.4,Aged Rum
Drumshanbo Gunpowder Irish Gin,8.4,Corn
Drumshanbo Gunpowder Irish Gin,8.4,Bourbon
Redemption Barrel Proof 9 Year Bourbon (2017 Edition),8.4,Single Malt
Ultimat Vodka,8.4,Single Malt
Hamilton Jamaican Pot Still Gold,8.4,Single Malt
Effen Vodka,8.4,White
Spirit of Hven Organic Vodka,8.4,Rye
Egan's Vintage Grain Single Grain,8.4,Single Malt
Kilbeggan Single Grain,8.4,Other Whiskey
La Hechicera Rum,8.4,Other Whiskey
Tipperary Watershed Single Malt,8.4,Cognac
Brothership Irish-American Whiskey 10 Year,8.4,Gold Rum
Brothership Irish-American Whiskey 10 Year,8.4,Blended American Whiskey
Ron Cihuatán Solera 12 Reserva Especial,8.4,Aged Rum
Malfy Gin con Limone ,8.4,White
Miel De Tierra Joven,8.4,Bourbon
Montana Distillery Soiled Dove Gin,8.4,Aguardiente
4 Copas Tequila Reposado,8.4,Rye
TX Straight Bourbon Whiskey ,8.4,Peated Blended Malt
Kinsey Rye Whiskey,8.4,Canadian
Cardinal Spirits Tiki Rum,8.4,Blended
Cooper River Rye,8.4,Spiced Rum
Cognac Normandin-Mercier Prestige Fine Champagne,8.4,Bourbon
Cognac Normandin-Mercier Prestige Fine Champagne,8.4,Grappa/Marc 
Cognac du Peyrat Organic Selection,8.4,Aged Rum
Jim Beam Black Label Extra-Aged,8.4,Pisco 
Mount Gay Origin Series Vol. 2 Copper Pot ,8.4,Tequila Blanco
Knockando 15 Year ,8.4,Armagnac
Don Papa Rum 10 Year,8.4,Bourbon
Don Papa Small Batch Rum ,8.4,Gold Rum
Koval Barreled Gin,8.4,Bourbon
Clyde May's 8 Year Cask Strength Whiskey,8.4,Other Sugarcane
Copper and Vine Brandy,8.4,American Single Malt
Lee Spirits Dry Gin,8.4,Single Malt
Lee Spirits Dry Gin,8.4,Cognac
CaskWerks Gin,8.4,Tequila Blanco
Boldt Clear Whiskey (Batch 001),8.4,Aged Rum
Bluecoat American Dry Gin,8.4,Aged Rum
Union Horse Reunion Straight Rye,8.4,Aged Rum
Vigilant District Dry Gin,8.4,Aged Rum
Leopold's American Small Batch Gin,8.4,Aged Rum
Two James Spirits Johnny Smoking Gun Whiskey,8.4,Aged Rum
"10th Mountain ""Colorado Clear"" Mountain Moonshine",8.4,Gold Rum
Two James Spirits Catcher's Rye,8.4,Dark Rum
Masons Dry Yorkshire Gin,8.4,Rhum Agricole Vieux
Masons Dry Yorkshire Gin,8.4,Aged Rum
Chase Seville Marmalade Gin,8.4,Aged Rum
Dancing Pines Awry Rye,8.4,Aged Rum
